,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
666,1.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,1368,7.125,96,1.0_1.0,,
667,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,1384,7.208333333333333,96,1.0_1.0,,
668,1.0,,,,,,62.0,,,,32,note_on,,64.0,62.0,64.0,1416,7.375,96,1.0_1.0,,
669,1.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,1432,7.458333333333333,96,1.0_1.0,,
670,1.0,,,,,,61.0,,,,32,note_on,,64.0,61.0,64.0,1464,7.625,96,1.0_1.0,,
671,1.0,,,,,,61.0,,,,16,note_off,,64.0,61.0,64.0,1480,7.708333333333333,96,1.0_1.0,,
672,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,1488,7.75,96,1.0_1.0,,
673,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,1504,7.833333333333333,96,1.0_1.0,,
674,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,1536,8.0,96,1.0_2.0,,
675,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,1552,8.083333333333332,96,1.0_2.0,,
676,1.0,,,,,,67.0,,,,16,note_on,,64.0,67.0,64.0,1568,8.166666666666666,96,1.0_2.0,,
677,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,1584,8.25,96,1.0_2.0,,
678,1.0,,,,,,71.0,,,,16,note_on,,64.0,71.0,64.0,1600,8.333333333333332,96,1.0_2.0,,
679,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,1616,8.416666666666666,96,1.0_2.0,,
680,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,1632,8.5,96,1.0_2.0,,
681,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,1648,8.583333333333332,96,1.0_2.0,,
682,1.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,1680,8.75,96,1.0_2.0,,
683,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,1696,8.833333333333332,96,1.0_2.0,,
684,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,1704,8.875,96,1.0_2.0,,
685,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,1720,8.958333333333332,96,1.0_2.0,,
686,1.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,1752,9.125,96,1.0_2.0,,
687,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,1768,9.208333333333332,96,1.0_2.0,,
688,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,1800,9.375,96,1.0_2.0,,
689,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,1816,9.458333333333332,96,1.0_2.0,,
690,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,1824,9.5,96,1.0_2.0,,
691,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,1840,9.583333333333332,96,1.0_2.0,,
692,1.0,,,,,,62.0,,,,8,note_on,,64.0,62.0,64.0,1848,9.625,96,1.0_2.0,,
693,1.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,1864,9.708333333333332,96,1.0_2.0,,
694,1.0,,,,,,76.0,,,,104,note_on,,64.0,76.0,64.0,1968,10.25,96,1.0_2.0,,
695,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,1984,10.333333333333332,96,1.0_2.0,,
696,1.0,,,,,,75.0,,,,8,note_on,,64.0,75.0,64.0,1992,10.375,96,1.0_2.0,,
697,1.0,,,,,,75.0,,,,16,note_off,,64.0,75.0,64.0,2008,10.458333333333332,96,1.0_2.0,,
698,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,2016,10.5,96,1.0_2.0,,
699,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,2032,10.583333333333332,96,1.0_2.0,,
700,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,2040,10.625,96,1.0_2.0,,
701,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,2056,10.708333333333332,96,1.0_2.0,,
702,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,2088,10.875,96,1.0_2.0,,
703,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,2104,10.958333333333332,96,1.0_2.0,,
704,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,2136,11.125,96,1.0_2.0,,
705,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,2152,11.208333333333332,96,1.0_2.0,,
706,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,2160,11.25,96,1.0_2.0,,
707,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,2176,11.333333333333332,96,1.0_2.0,,
708,1.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,2184,11.375,96,1.0_2.0,,
709,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,2200,11.458333333333332,96,1.0_2.0,,
710,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,2232,11.625,96,1.0_2.0,,
711,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2248,11.708333333333332,96,1.0_2.0,,
712,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,2256,11.75,96,1.0_2.0,,
713,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,2272,11.833333333333332,96,1.0_2.0,,
714,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,2280,11.875,96,1.0_2.0,,
715,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,2296,11.958333333333332,96,1.0_2.0,,
716,1.0,,,,,,76.0,,,,56,note_on,,64.0,76.0,64.0,2352,12.25,96,1.0_3.0,,
717,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,2368,12.333333333333332,96,1.0_3.0,,
718,1.0,,,,,,75.0,,,,8,note_on,,64.0,75.0,64.0,2376,12.375,96,1.0_3.0,,
719,1.0,,,,,,75.0,,,,16,note_off,,64.0,75.0,64.0,2392,12.458333333333332,96,1.0_3.0,,
720,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,2400,12.5,96,1.0_3.0,,
721,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,2416,12.583333333333332,96,1.0_3.0,,
722,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,2424,12.625,96,1.0_3.0,,
723,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,2440,12.708333333333332,96,1.0_3.0,,
724,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,2472,12.875,96,1.0_3.0,,
725,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,2488,12.958333333333332,96,1.0_3.0,,
726,1.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,2520,13.125,96,1.0_3.0,,
727,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,2536,13.208333333333332,96,1.0_3.0,,
728,1.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,2568,13.375,96,1.0_3.0,,
729,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,2584,13.458333333333332,96,1.0_3.0,,
730,1.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,2592,13.5,96,1.0_3.0,,
731,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,2608,13.583333333333332,96,1.0_3.0,,
732,1.0,,,,,,76.0,,,,128,note_on,,64.0,76.0,64.0,2736,14.25,96,1.0_3.0,,
733,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,2752,14.333333333333332,96,1.0_3.0,,
734,1.0,,,,,,75.0,,,,8,note_on,,64.0,75.0,64.0,2760,14.375,96,1.0_3.0,,
735,1.0,,,,,,75.0,,,,16,note_off,,64.0,75.0,64.0,2776,14.458333333333332,96,1.0_3.0,,
736,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,2784,14.5,96,1.0_3.0,,
737,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,2800,14.583333333333332,96,1.0_3.0,,
738,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,2808,14.625,96,1.0_3.0,,
739,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,2824,14.708333333333332,96,1.0_3.0,,
740,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,2856,14.875,96,1.0_3.0,,
741,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,2872,14.958333333333332,96,1.0_3.0,,
742,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,2904,15.125,96,1.0_3.0,,
743,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,2920,15.208333333333332,96,1.0_3.0,,
744,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,2928,15.25,96,1.0_3.0,,
745,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,2944,15.333333333333332,96,1.0_3.0,,
746,1.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,2952,15.375,96,1.0_3.0,,
747,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,2968,15.458333333333332,96,1.0_3.0,,
748,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,3000,15.625,96,1.0_3.0,,
749,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,3016,15.708333333333332,96,1.0_3.0,,
750,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,3024,15.75,96,1.0_3.0,,
751,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,3040,15.833333333333332,96,1.0_3.0,,
752,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,3048,15.875,96,1.0_3.0,,
753,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,3064,15.958333333333332,96,1.0_3.0,,
754,1.0,,,,,,68.0,,,,56,note_on,,64.0,68.0,64.0,3120,16.25,96,1.0_4.0,,
755,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,3136,16.333333333333332,96,1.0_4.0,,
756,1.0,,,,,,65.0,,,,56,note_on,,64.0,65.0,64.0,3192,16.625,96,1.0_4.0,,
757,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,3208,16.708333333333332,96,1.0_4.0,,
758,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,3264,17.0,96,1.0_4.0,,
759,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,3280,17.083333333333332,96,1.0_4.0,,
760,1.0,,,,,,76.0,,,,224,note_on,,64.0,76.0,64.0,3504,18.25,96,1.0_4.0,,
761,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,3520,18.333333333333332,96,1.0_4.0,,
762,1.0,,,,,,75.0,,,,8,note_on,,64.0,75.0,64.0,3528,18.375,96,1.0_4.0,,
763,1.0,,,,,,75.0,,,,16,note_off,,64.0,75.0,64.0,3544,18.458333333333332,96,1.0_4.0,,
764,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,3552,18.5,96,1.0_4.0,,
765,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,3568,18.583333333333332,96,1.0_4.0,,
766,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,3576,18.625,96,1.0_4.0,,
767,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,3592,18.708333333333332,96,1.0_4.0,,
768,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,3624,18.875,96,1.0_4.0,,
769,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,3640,18.958333333333332,96,1.0_4.0,,
770,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,3672,19.125,96,1.0_4.0,,
771,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,3688,19.208333333333332,96,1.0_4.0,,
772,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,3696,19.25,96,1.0_4.0,,
773,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,3712,19.333333333333332,96,1.0_4.0,,
774,1.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,3720,19.375,96,1.0_4.0,,
775,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,3736,19.458333333333332,96,1.0_4.0,,
776,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,3768,19.625,96,1.0_4.0,,
777,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,3784,19.708333333333332,96,1.0_4.0,,
778,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,3792,19.75,96,1.0_4.0,,
779,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,3808,19.833333333333332,96,1.0_4.0,,
780,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,3816,19.875,96,1.0_4.0,,
781,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,3832,19.958333333333332,96,1.0_4.0,,
782,1.0,,,,,,76.0,,,,56,note_on,,64.0,76.0,64.0,3888,20.25,96,1.0_5.0,,
783,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,3904,20.333333333333332,96,1.0_5.0,,
784,1.0,,,,,,75.0,,,,8,note_on,,64.0,75.0,64.0,3912,20.375,96,1.0_5.0,,
785,1.0,,,,,,75.0,,,,16,note_off,,64.0,75.0,64.0,3928,20.458333333333332,96,1.0_5.0,,
786,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,3936,20.5,96,1.0_5.0,,
787,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,3952,20.583333333333332,96,1.0_5.0,,
788,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,3960,20.625,96,1.0_5.0,,
789,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,3976,20.708333333333332,96,1.0_5.0,,
790,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,4008,20.875,96,1.0_5.0,,
791,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,4024,20.958333333333332,96,1.0_5.0,,
792,1.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,4056,21.125,96,1.0_5.0,,
793,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,4072,21.208333333333332,96,1.0_5.0,,
794,1.0,,,,,,77.0,,,,32,note_on,,64.0,77.0,64.0,4104,21.375,96,1.0_5.0,,
795,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,4120,21.458333333333332,96,1.0_5.0,,
796,1.0,,,,,,77.0,,,,8,note_on,,64.0,77.0,64.0,4128,21.5,96,1.0_5.0,,
797,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,4144,21.583333333333332,96,1.0_5.0,,
798,1.0,,,,,,76.0,,,,128,note_on,,64.0,76.0,64.0,4272,22.25,96,1.0_5.0,,
799,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,4288,22.333333333333332,96,1.0_5.0,,
800,1.0,,,,,,75.0,,,,8,note_on,,64.0,75.0,64.0,4296,22.375,96,1.0_5.0,,
801,1.0,,,,,,75.0,,,,16,note_off,,64.0,75.0,64.0,4312,22.458333333333332,96,1.0_5.0,,
802,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,4320,22.5,96,1.0_5.0,,
803,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,4336,22.583333333333332,96,1.0_5.0,,
804,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,4344,22.625,96,1.0_5.0,,
805,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,4360,22.708333333333332,96,1.0_5.0,,
806,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,4392,22.875,96,1.0_5.0,,
807,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,4408,22.958333333333332,96,1.0_5.0,,
808,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,4440,23.125,96,1.0_5.0,,
809,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,4456,23.208333333333332,96,1.0_5.0,,
810,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,4464,23.25,96,1.0_5.0,,
811,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,4480,23.333333333333332,96,1.0_5.0,,
812,1.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,4488,23.375,96,1.0_5.0,,
813,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,4504,23.458333333333332,96,1.0_5.0,,
814,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,4536,23.625,96,1.0_5.0,,
815,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,4552,23.708333333333332,96,1.0_5.0,,
816,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,4560,23.75,96,1.0_5.0,,
817,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,4576,23.833333333333332,96,1.0_5.0,,
818,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,4584,23.875,96,1.0_5.0,,
819,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,4600,23.958333333333332,96,1.0_5.0,,
820,1.0,,,,,,68.0,,,,56,note_on,,64.0,68.0,64.0,4656,24.25,96,1.0_6.0,,
821,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,4672,24.333333333333332,96,1.0_6.0,,
822,1.0,,,,,,65.0,,,,56,note_on,,64.0,65.0,64.0,4728,24.625,96,1.0_6.0,,
823,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,4744,24.708333333333332,96,1.0_6.0,,
824,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,4800,25.0,96,1.0_6.0,,
825,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,4816,25.083333333333332,96,1.0_6.0,,
826,1.0,,,,,,68.0,,,,176,note_on,,64.0,68.0,64.0,4992,26.0,96,1.0_6.0,,
827,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5008,26.083333333333332,96,1.0_6.0,,
828,1.0,,,,,,68.0,,,,8,note_on,,64.0,68.0,64.0,5016,26.125,96,1.0_6.0,,
829,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5032,26.208333333333332,96,1.0_6.0,,
830,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,5064,26.375,96,1.0_6.0,,
831,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5080,26.458333333333332,96,1.0_6.0,,
832,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,5112,26.625,96,1.0_6.0,,
833,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5128,26.708333333333332,96,1.0_6.0,,
834,1.0,,,,,,70.0,,,,8,note_on,,64.0,70.0,64.0,5136,26.75,96,1.0_6.0,,
835,1.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,5152,26.833333333333332,96,1.0_6.0,,
836,1.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,5184,27.0,96,1.0_6.0,,
837,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,5200,27.083333333333332,96,1.0_6.0,,
838,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,5208,27.125,96,1.0_6.0,,
839,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,5224,27.208333333333332,96,1.0_6.0,,
840,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,5256,27.375,96,1.0_6.0,,
841,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,5272,27.458333333333332,96,1.0_6.0,,
842,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,5280,27.5,96,1.0_6.0,,
843,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,5296,27.583333333333332,96,1.0_6.0,,
844,1.0,,,,,,68.0,,,,80,note_on,,64.0,68.0,64.0,5376,28.0,96,1.0_7.0,,
845,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5392,28.083333333333332,96,1.0_7.0,,
846,1.0,,,,,,68.0,,,,8,note_on,,64.0,68.0,64.0,5400,28.125,96,1.0_7.0,,
847,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5416,28.208333333333332,96,1.0_7.0,,
848,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,5448,28.375,96,1.0_7.0,,
849,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5464,28.458333333333332,96,1.0_7.0,,
850,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,5496,28.625,96,1.0_7.0,,
851,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5512,28.708333333333332,96,1.0_7.0,,
852,1.0,,,,,,70.0,,,,8,note_on,,64.0,70.0,64.0,5520,28.75,96,1.0_7.0,,
853,1.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,5536,28.833333333333332,96,1.0_7.0,,
854,1.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,5544,28.875,96,1.0_7.0,,
855,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,5560,28.958333333333332,96,1.0_7.0,,
856,1.0,,,,,,68.0,,,,200,note_on,,64.0,68.0,64.0,5760,30.0,96,1.0_7.0,,
857,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5776,30.083333333333332,96,1.0_7.0,,
858,1.0,,,,,,68.0,,,,8,note_on,,64.0,68.0,64.0,5784,30.125,96,1.0_7.0,,
859,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5800,30.208333333333332,96,1.0_7.0,,
860,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,5832,30.375,96,1.0_7.0,,
861,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5848,30.458333333333332,96,1.0_7.0,,
862,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,5880,30.625,96,1.0_7.0,,
863,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,5896,30.708333333333332,96,1.0_7.0,,
864,1.0,,,,,,70.0,,,,8,note_on,,64.0,70.0,64.0,5904,30.75,96,1.0_7.0,,
865,1.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,5920,30.833333333333332,96,1.0_7.0,,
866,1.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,5952,31.0,96,1.0_7.0,,
867,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,5968,31.083333333333332,96,1.0_7.0,,
868,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,5976,31.125,96,1.0_7.0,,
869,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,5992,31.208333333333332,96,1.0_7.0,,
870,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,6024,31.375,96,1.0_7.0,,
871,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,6040,31.458333333333332,96,1.0_7.0,,
872,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,6048,31.5,96,1.0_7.0,,
873,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,6064,31.583333333333332,96,1.0_7.0,,
874,1.0,,,,,,66.0,,,,80,note_on,,64.0,66.0,64.0,6144,32.0,96,1.0_8.0,,
875,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,6160,32.08333333333333,96,1.0_8.0,,
876,1.0,,,,,,66.0,,,,8,note_on,,64.0,66.0,64.0,6168,32.125,96,1.0_8.0,,
877,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,6184,32.20833333333333,96,1.0_8.0,,
878,1.0,,,,,,66.0,,,,32,note_on,,64.0,66.0,64.0,6216,32.375,96,1.0_8.0,,
879,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,6232,32.45833333333333,96,1.0_8.0,,
880,1.0,,,,,,66.0,,,,32,note_on,,64.0,66.0,64.0,6264,32.625,96,1.0_8.0,,
881,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,6280,32.70833333333333,96,1.0_8.0,,
882,1.0,,,,,,66.0,,,,8,note_on,,64.0,66.0,64.0,6288,32.75,96,1.0_8.0,,
883,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,6304,32.83333333333333,96,1.0_8.0,,
884,1.0,,,,,,71.0,,,,32,note_on,,64.0,71.0,64.0,6336,33.0,96,1.0_8.0,,
885,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,6352,33.08333333333333,96,1.0_8.0,,
886,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,6432,33.5,96,1.0_8.0,,
887,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,6448,33.58333333333333,96,1.0_8.0,,
888,1.0,,,,,,64.0,,,,80,note_on,,64.0,64.0,64.0,6528,34.0,96,1.0_8.0,,
889,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,6544,34.08333333333333,96,1.0_8.0,,
890,1.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,6600,34.375,96,1.0_8.0,,
891,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,6616,34.45833333333333,96,1.0_8.0,,
892,1.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,6672,34.75,96,1.0_8.0,,
893,1.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,6688,34.83333333333333,96,1.0_8.0,,
894,1.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,6744,35.125,96,1.0_8.0,,
895,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,6760,35.20833333333333,96,1.0_8.0,,
896,1.0,,,,,,62.0,,,,32,note_on,,64.0,62.0,64.0,6792,35.375,96,1.0_8.0,,
897,1.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,6808,35.45833333333333,96,1.0_8.0,,
898,1.0,,,,,,61.0,,,,32,note_on,,64.0,61.0,64.0,6840,35.625,96,1.0_8.0,,
899,1.0,,,,,,61.0,,,,16,note_off,,64.0,61.0,64.0,6856,35.70833333333333,96,1.0_8.0,,
900,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,6864,35.75,96,1.0_8.0,,
901,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,6880,35.83333333333333,96,1.0_8.0,,
902,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,6912,36.0,96,1.0_9.0,,
903,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,6928,36.08333333333333,96,1.0_9.0,,
904,1.0,,,,,,67.0,,,,16,note_on,,64.0,67.0,64.0,6944,36.166666666666664,96,1.0_9.0,,
